
time,ActualTempMax,ActualTempMin,FeltTemp Max,FeltTempMin,sunrise(iso8601),sunset(iso8601),precipitation_sum(inch),rain_sum(inch),snowfall_sum (cm),precipitation_hours(h),windspeed_10m_max(mp/h),windgusts_10m_max(mp/h)
1975-02-11,32.7,24.9,26.7,16.7,1975-02-11T07:26,1975-02-11T18:01,0.010,0.000,0.21,3.0,9.1,18.1
1975-02-12,27.7,23.2,17.5,14.1,1975-02-12T07:25,1975-02-12T18:02,0.270,0.000,4.76,8.0,14.3,28.6
1975-02-13,24.7,12.5,13.9,3.4,1975-02-13T07:23,1975-02-13T18:03,0.000,0.000,0.00,0.0,13.2,25.5
1975-02-14,31.7,7.4,24.9,-1.0,1975-02-14T07:22,1975-02-14T18:04,0.000,0.000,0.00,0.0,5.8,9.2
1975-02-15,41.1,26.1,33.9,18.4,1975-02-15T07:21,1975-02-15T18:06,0.330,0.200,2.31,17.0,9.3,16.8
1975-02-16,41.5,36.0,34.7,29.2,1975-02-16T07:20,1975-02-16T18:07,0.130,0.130,0.00,11.0,8.7,16.1
1975-02-17,50.9,35.3,45.9,28.2,1975-02-17T07:18,1975-02-17T18:08,0.150,0.150,0.00,7.0,10.6,24.6
1975-02-18,42.9,34.7,37.5,28.2,1975-02-18T07:17,1975-02-18T18:09,0.100,0.100,0.00,7.0,9.9,19.5
1975-02-19,35.1,29.5,25.2,21.5,1975-02-19T07:16,1975-02-19T18:10,0.040,0.010,0.49,9.0,14.0,31.1
1975-02-20,37.3,26.7,28.4,19.5,1975-02-20T07:14,1975-02-20T18:11,0.000,0.000,0.00,0.0,9.5,22.8
1975-02-21,50.0,29.1,42.4,21.2,1975-02-21T07:13,1975-02-21T18:13,0.000,0.000,0.00,0.0,9.4,17.2
1975-02-22,59.4,36.2,52.5,27.5,1975-02-22T07:11,1975-02-22T18:14,0.050,0.050,0.00,4.0,10.1,24.4
1975-02-23,57.1,49.5,56.6,43.1,1975-02-23T07:10,1975-02-23T18:15,1.350,1.350,0.00,24.0,12.6,35.3
1975-02-24,58.4,33.8,54.4,23.5,1975-02-24T07:09,1975-02-24T18:16,0.140,0.140,0.00,6.0,14.4,30.9
1975-02-25,36.3,29.8,22.6,16.2,1975-02-25T07:07,1975-02-25T18:17,0.150,0.030,2.17,13.0,25.8,52.3
1975-02-26,38.0,31.6,24.4,18.5,1975-02-26T07:06,1975-02-26T18:18,0.000,0.000,0.00,0.0,23.7,45.9
1975-02-27,32.8,24.6,23.0,13.3,1975-02-27T07:04,1975-02-27T18:19,0.000,0.000,0.00,0.0,13.2,28.0
1975-02-28,40.7,26.2,28.5,18.6,1975-02-28T07:03,1975-02-28T18:21,0.020,0.010,0.21,5.0,18.0,39.6
1975-03-01,27.8,22.6,18.4,12.9,1975-03-01T07:01,1975-03-01T18:22,0.040,0.000,0.63,9.0,10.3,23.5
1975-03-02,25.6,17.6,15.5,7.1,1975-03-02T07:00,1975-03-02T18:23,0.080,0.000,1.33,15.0,14.1,30.0
1975-03-03,25.0,16.5,14.1,5.1,1975-03-03T06:58,1975-03-03T18:24,0.100,0.000,1.68,17.0,15.9,31.8
1975-03-04,29.9,20.1,21.7,11.0,1975-03-04T06:57,1975-03-04T18:25,0.000,0.000,0.00,0.0,9.9,20.4
1975-03-05,42.0,20.5,32.4,11.7,1975-03-05T06:55,1975-03-05T18:26,0.000,0.000,0.00,0.0,11.0,25.1
1975-03-06,48.7,36.8,40.2,26.2,1975-03-06T06:54,1975-03-06T18:27,0.000,0.000,0.00,0.0,12.3,25.9
1975-03-07,50.6,30.5,44.5,18.8,1975-03-07T06:52,1975-03-07T18:28,0.690,0.680,0.21,16.0,17.5,36.2
1975-03-08,32.9,19.6,24.3,9.0,1975-03-08T06:50,1975-03-08T18:29,0.050,0.000,0.84,5.0,17.9,37.4
1975-03-09,31.4,14.9,23.6,7.3,1975-03-09T06:49,1975-03-09T18:30,0.000,0.000,0.00,0.0,5.7,16.6
1975-03-10,30.8,26.9,23.2,18.5,1975-03-10T06:47,1975-03-10T18:32,0.170,0.000,3.01,14.0,7.9,15.9
1975-03-11,36.7,27.6,29.9,20.1,1975-03-11T06:46,1975-03-11T18:33,0.000,0.000,0.00,0.0,9.3,16.8
1975-03-12,54.0,33.9,48.6,25.7,1975-03-12T06:44,1975-03-12T18:34,0.640,0.640,0.00,15.0,14.4,37.1
1975-03-13,37.1,28.7,29.5,18.6,1975-03-13T06:42,1975-03-13T18:35,0.010,0.010,0.00,2.0,12.4,25.9
1975-03-14,31.1,26.4,22.3,16.1,1975-03-14T06:41,1975-03-14T18:36,1.100,0.220,15.54,22.0,16.6,35.6
1975-03-15,35.4,19.5,30.0,12.1,1975-03-15T06:39,1975-03-15T18:37,0.000,0.000,0.00,0.0,9.8,21.9
1975-03-16,40.3,23.4,34.4,15.4,1975-03-16T06:38,1975-03-16T18:38,0.030,0.030,0.00,7.0,6.2,13.2
1975-03-17,52.1,27.6,46.7,20.3,1975-03-17T06:36,1975-03-17T18:39,0.000,0.000,0.00,0.0,9.4,17.4
1975-03-18,56.5,37.6,50.0,29.6,1975-03-18T06:34,1975-03-18T18:40,0.000,0.000,0.00,0.0,12.2,27.5
1975-03-19,48.8,42.9,41.7,33.8,1975-03-19T06:33,1975-03-19T18:41,0.430,0.430,0.00,14.0,16.9,33.6
1975-03-20,55.3,37.2,49.3,31.2,1975-03-20T06:31,1975-03-20T18:42,0.000,0.000,0.00,0.0,10.1,20.6
1975-03-21,61.0,33.1,53.6,25.6,1975-03-21T06:29,1975-03-21T18:43,0.020,0.020,0.00,3.0,12.2,26.2
1975-03-22,59.0,36.8,51.5,28.1,1975-03-22T06:28,1975-03-22T18:44,0.090,0.090,0.00,5.0,19.1,39.8
1975-03-23,56.4,29.7,49.6,23.7,1975-03-23T06:26,1975-03-23T18:45,0.030,0.030,0.00,3.0,11.2,28.0
1975-03-24,66.8,46.7,61.6,36.7,1975-03-24T06:24,1975-03-24T18:46,0.770,0.770,0.00,15.0,17.4,34.9
1975-03-25,43.6,29.0,35.7,17.5,1975-03-25T06:23,1975-03-25T18:47,0.000,0.000,0.00,1.0,16.8,37.1
1975-03-26,28.2,21.5,18.2,12.1,1975-03-26T06:21,1975-03-26T18:48,0.010,0.000,0.14,2.0,14.7,29.5
1975-03-27,33.1,21.2,23.9,11.6,1975-03-27T06:19,1975-03-27T18:49,0.010,0.000,0.21,3.0,9.8,21.9
1975-03-28,40.4,31.6,33.4,22.5,1975-03-28T06:18,1975-03-28T18:51,0.220,0.220,0.00,7.0,10.1,20.1
1975-03-29,52.9,35.3,47.3,26.4,1975-03-29T06:16,1975-03-29T18:52,0.140,0.140,0.00,6.0,15.4,35.6
1975-03-30,32.5,25.7,23.4,13.5,1975-03-30T06:15,1975-03-30T18:53,0.020,0.000,0.42,6.0,22.3,45.2
1975-03-31,49.3,24.3,39.4,14.9,1975-03-31T06:13,1975-03-31T18:54,0.000,0.000,0.00,0.0,14.5,31.1
1975-04-01,55.2,36.3,49.2,28.7,1975-04-01T06:11,1975-04-01T18:55,0.000,0.000,0.00,0.0,10.8,22.1
1975-04-02,68.1,33.4,62.9,25.8,1975-04-02T06:10,1975-04-02T18:56,0.110,0.110,0.00,5.0,13.1,34.4
1975-04-03,57.3,24.7,54.1,10.6,1975-04-03T06:08,1975-04-03T18:57,0.520,0.430,1.68,15.0,27.4,56.1
1975-04-04,37.3,22.8,26.1,9.3,1975-04-04T06:06,1975-04-04T18:58,0.000,0.000,0.00,0.0,17.4,37.4
1975-04-05,33.6,23.0,22.2,11.2,1975-04-05T06:05,1975-04-05T18:59,0.000,0.000,0.00,0.0,15.8,34.2
1975-04-06,39.9,26.0,30.4,15.2,1975-04-06T06:03,1975-04-06T19:00,0.000,0.000,0.00,0.0,13.9,30.2
1975-04-07,44.6,28.2,36.9,18.7,1975-04-07T06:02,1975-04-07T19:01,0.000,0.000,0.00,0.0,11.1,26.2
1975-04-08,47.0,26.3,40.9,18.2,1975-04-08T06:00,1975-04-08T19:02,0.000,0.000,0.00,0.0,10.2,21.9
1975-04-09,44.2,27.3,36.7,19.1,1975-04-09T05:59,1975-04-09T19:03,0.060,0.050,0.21,4.0,9.3,18.1
1975-04-10,49.7,31.3,44.1,24.7,1975-04-10T05:57,1975-04-10T19:04,0.000,0.000,0.07,1.0,9.1,21.3
1975-04-11,46.0,27.9,39.0,20.3,1975-04-11T05:55,1975-04-11T19:05,0.000,0.000,0.00,0.0,11.1,25.7
1975-04-12,43.0,28.5,35.3,22.3,1975-04-12T05:54,1975-04-12T19:06,0.010,0.000,0.07,2.0,13.0,28.6
1975-04-13,47.9,29.2,41.9,20.8,1975-04-13T05:52,1975-04-13T19:07,0.000,0.000,0.00,0.0,9.6,22.8
1975-04-14,46.0,28.9,39.1,21.0,1975-04-14T05:51,1975-04-14T19:08,0.060,0.060,0.00,5.0,7.6,16.6
1975-04-15,42.8,35.5,36.1,28.4,1975-04-15T05:49,1975-04-15T19:09,0.080,0.070,0.14,8.0,11.6,24.8
1975-04-16,54.9,32.4,49.1,24.9,1975-04-16T05:48,1975-04-16T19:10,0.000,0.000,0.00,1.0,11.0,23.9
1975-04-17,66.3,36.4,60.4,30.7,1975-04-17T05:46,1975-04-17T19:11,0.040,0.040,0.00,1.0,11.4,23.7
1975-04-18,68.6,57.8,65.8,51.8,1975-04-18T05:45,1975-04-18T19:12,0.070,0.070,0.00,10.0,17.4,43.0
1975-04-19,66.8,44.1,60.2,34.4,1975-04-19T05:43,1975-04-19T19:13,0.470,0.470,0.00,10.0,22.7,57.9
1975-04-20,46.3,39.7,37.3,28.1,1975-04-20T05:42,1975-04-20T19:14,0.030,0.030,0.00,6.0,17.6,35.8
1975-04-21,50.4,33.5,45.5,25.9,1975-04-21T05:40,1975-04-21T19:15,0.010,0.010,0.00,2.0,11.2,19.0
1975-04-22,60.6,36.6,57.0,30.1,1975-04-22T05:39,1975-04-22T19:16,0.120,0.110,0.14,9.0,6.9,18.3
1975-04-23,67.7,47.3,60.2,42.0,1975-04-23T05:38,1975-04-23T19:17,0.520,0.520,0.00,8.0,18.6,37.6
1975-04-24,62.8,51.2,64.0,47.9,1975-04-24T05:36,1975-04-24T19:18,0.470,0.470,0.00,17.0,13.0,28.2
1975-04-25,50.7,42.9,46.9,36.8,1975-04-25T05:35,1975-04-25T19:19,0.030,0.030,0.00,5.0,11.5,24.4
1975-04-26,57.6,36.6,53.0,29.2,1975-04-26T05:33,1975-04-26T19:20,0.000,0.000,0.00,0.0,9.2,21.3
1975-04-27,55.7,36.2,51.0,29.0,1975-04-27T05:32,1975-04-27T19:21,0.080,0.080,0.00,5.0,8.3,17.2
1975-04-28,46.7,41.0,40.7,35.1,1975-04-28T05:31,1975-04-28T19:23,0.570,0.570,0.00,16.0,9.0,28.2
1975-04-29,71.8,42.1,69.8,37.6,1975-04-29T05:29,1975-04-29T19:24,0.050,0.050,0.00,2.0,7.7,16.8
1975-04-30,74.4,51.7,75.3,47.9,1975-04-30T05:28,1975-04-30T19:25,0.740,0.740,0.00,7.0,10.6,25.7
1975-05-01,66.8,50.8,67.1,43.0,1975-05-01T05:27,1975-05-01T19:26,0.390,0.390,0.00,10.0,11.4,23.0
1975-05-02,68.6,44.2,66.3,37.5,1975-05-02T05:26,1975-05-02T19:27,0.000,0.000,0.00,0.0,9.5,18.3
1975-05-03,69.0,51.6,63.8,46.3,1975-05-03T05:24,1975-05-03T19:28,0.210,0.210,0.00,9.0,12.3,26.6
1975-05-04,57.3,52.2,51.2,47.3,1975-05-04T05:23,1975-05-04T19:29,0.050,0.050,0.00,12.0,17.4,35.8
1975-05-05,67.9,46.0,66.6,42.2,1975-05-05T05:22,1975-05-05T19:30,0.040,0.040,0.00,3.0,7.8,17.2
1975-05-06,64.1,46.6,60.1,41.0,1975-05-06T05:21,1975-05-06T19:31,0.230,0.230,0.00,6.0,12.6,30.4
1975-05-07,66.5,42.5,62.6,37.6,1975-05-07T05:20,1975-05-07T19:32,0.000,0.000,0.00,0.0,8.2,18.6
1975-05-08,69.2,45.6,67.3,39.4,1975-05-08T05:18,1975-05-08T19:33,0.000,0.000,0.00,0.0,8.8,15.0
1975-05-09,73.6,54.2,70.0,48.5,1975-05-09T05:17,1975-05-09T19:34,0.000,0.000,0.00,0.0,10.9,23.5
1975-05-10,73.7,48.3,70.0,42.0,1975-05-10T05:16,1975-05-10T19:35,0.000,0.000,0.00,0.0,8.6,17.9
1975-05-11,73.6,45.4,72.5,41.2,1975-05-11T05:15,1975-05-11T19:36,0.000,0.000,0.00,0.0,7.6,17.9
1975-05-12,67.2,54.0,64.9,51.6,1975-05-12T05:14,1975-05-12T19:37,0.140,0.140,0.00,9.0,10.2,24.2
1975-05-13,66.2,49.2,62.9,44.9,1975-05-13T05:13,1975-05-13T19:38,0.000,0.000,0.00,1.0,10.0,22.6
1975-05-14,72.6,46.2,71.4,41.3,1975-05-14T05:12,1975-05-14T19:39,0.000,0.000,0.00,0.0,6.2,15.2
1975-05-15,70.5,52.2,67.8,48.9,1975-05-15T05:11,1975-05-15T19:40,0.010,0.010,0.00,2.0,8.9,23.9
1975-05-16,62.5,50.3,59.1,45.5,1975-05-16T05:10,1975-05-16T19:41,0.000,0.000,0.00,0.0,9.3,22.1
1975-05-17,72.6,48.0,73.7,43.4,1975-05-17T05:09,1975-05-17T19:42,0.000,0.000,0.00,1.0,10.1,22.4
1975-05-18,77.9,61.0,81.8,62.3,1975-05-18T05:09,1975-05-18T19:42,0.190,0.190,0.00,14.0,5.4,12.5
1975-05-19,84.3,58.7,84.3,58.9,1975-05-19T05:08,1975-05-19T19:43,0.000,0.000,0.00,0.0,9.9,20.8
1975-05-20,83.0,63.1,86.2,62.4,1975-05-20T05:07,1975-05-20T19:44,0.110,0.110,0.00,6.0,10.3,24.2
1975-05-21,83.9,65.9,90.4,68.0,1975-05-21T05:06,1975-05-21T19:45,0.120,0.120,0.00,5.0,8.4,19.7
1975-05-22,75.4,62.7,79.7,63.5,1975-05-22T05:05,1975-05-22T19:46,0.490,0.490,0.00,11.0,7.4,24.6
1975-05-23,73.3,62.3,77.1,64.4,1975-05-23T05:05,1975-05-23T19:47,0.110,0.110,0.00,11.0,4.3,13.0
1975-05-24,82.4,61.8,87.2,64.0,1975-05-24T05:04,1975-05-24T19:48,0.010,0.010,0.00,2.0,6.4,18.6
1975-05-25,86.8,65.3,94.2,68.3,1975-05-25T05:03,1975-05-25T19:49,0.040,0.040,0.00,5.0,6.6,13.2
1975-05-26,81.3,66.2,84.0,68.4,1975-05-26T05:03,1975-05-26T19:50,0.210,0.210,0.00,5.0,13.9,33.1
1975-05-27,75.1,61.4,76.9,60.2,1975-05-27T05:02,1975-05-27T19:50,0.040,0.040,0.00,5.0,10.4,25.1
1975-05-28,77.2,53.0,81.3,51.4,1975-05-28T05:02,1975-05-28T19:51,0.000,0.000,0.00,0.0,6.3,9.4
1975-05-29,79.1,56.9,80.8,54.9,1975-05-29T05:01,1975-05-29T19:52,0.170,0.170,0.00,7.0,8.5,15.2
1975-05-30,77.6,64.7,79.8,65.2,1975-05-30T05:00,1975-05-30T19:53,0.640,0.640,0.00,18.0,11.2,28.0
1975-05-31,73.8,61.4,75.7,63.2,1975-05-31T05:00,1975-05-31T19:54,0.890,0.890,0.00,18.0,10.9,23.0
1975-06-01,70.4,54.4,66.6,52.6,1975-06-01T05:00,1975-06-01T19:54,0.000,0.000,0.00,0.0,11.0,22.6
1975-06-02,66.9,51.4,68.5,48.8,1975-06-02T04:59,1975-06-02T19:55,0.590,0.590,0.00,11.0,8.1,20.6
1975-06-03,69.2,49.6,66.8,46.7,1975-06-03T04:59,1975-06-03T19:56,0.040,0.040,0.00,7.0,9.4,26.6
1975-06-04,76.6,53.2,76.1,51.1,1975-06-04T04:58,1975-06-04T19:56,0.040,0.040,0.00,3.0,11.1,23.3
1975-06-05,72.1,61.9,72.5,61.4,1975-06-05T04:58,1975-06-05T19:57,0.440,0.440,0.00,12.0,16.2,33.3
1975-06-06,76.1,58.6,73.1,53.4,1975-06-06T04:58,1975-06-06T19:58,0.090,0.090,0.00,6.0,15.9,39.8
1975-06-07,63.0,53.2,57.8,47.7,1975-06-07T04:58,1975-06-07T19:58,0.030,0.030,0.00,7.0,13.8,30.4
1975-06-08,62.0,52.5,58.5,48.8,1975-06-08T04:57,1975-06-08T19:59,0.000,0.000,0.00,0.0,10.4,23.0
1975-06-09,72.8,46.3,70.6,43.4,1975-06-09T04:57,1975-06-09T19:59,0.000,0.000,0.00,0.0,8.7,19.7
1975-06-10,76.5,57.5,76.2,54.3,1975-06-10T04:57,1975-06-10T20:00,0.000,0.000,0.00,0.0,10.7,23.9
1975-06-11,69.4,62.3,70.9,61.5,1975-06-11T04:57,1975-06-11T20:00,0.780,0.780,0.00,18.0,13.7,33.6
1975-06-12,75.3,63.9,73.3,60.7,1975-06-12T04:57,1975-06-12T20:01,0.060,0.060,0.00,3.0,14.9,32.2
1975-06-13,77.7,59.2,75.6,55.6,1975-06-13T04:57,1975-06-13T20:01,0.000,0.000,0.00,1.0,14.8,36.2
1975-06-14,78.6,59.9,80.7,57.5,1975-06-14T04:57,1975-06-14T20:02,0.080,0.080,0.00,4.0,11.5,32.9
1975-06-15,80.5,62.9,80.4,62.8,1975-06-15T04:57,1975-06-15T20:02,0.930,0.930,0.00,12.0,19.1,45.9
1975-06-16,76.1,58.3,75.2,56.1,1975-06-16T04:57,1975-06-16T20:03,0.000,0.000,0.00,0.0,8.3,20.6
1975-06-17,83.1,61.0,84.1,59.5,1975-06-17T04:57,1975-06-17T20:03,0.120,0.120,0.00,8.0,15.4,32.4
1975-06-18,86.5,66.3,91.9,68.3,1975-06-18T04:57,1975-06-18T20:03,0.030,0.030,0.00,2.0,12.5,19.7
1975-06-19,86.8,71.2,93.3,76.5,1975-06-19T04:57,1975-06-19T20:04,0.060,0.060,0.00,3.0,11.0,25.5
1975-06-20,84.3,68.5,89.3,70.0,1975-06-20T04:57,1975-06-20T20:04,0.000,0.000,0.00,1.0,7.7,18.1
1975-06-21,85.7,65.9,93.3,67.7,1975-06-21T04:58,1975-06-21T20:04,0.000,0.000,0.00,0.0,6.7,12.3
1975-06-22,85.6,68.1,94.6,71.9,1975-06-22T04:58,1975-06-22T20:04,0.050,0.050,0.00,3.0,6.3,15.0
1975-06-23,86.6,70.8,91.3,76.0,1975-06-23T04:58,1975-06-23T20:04,0.020,0.020,0.00,2.0,8.3,20.1
1975-06-24,85.7,69.0,92.6,72.9,1975-06-24T04:58,1975-06-24T20:05,0.120,0.120,0.00,5.0,7.4,18.8
1975-06-25,79.3,67.1,88.4,71.9,1975-06-25T04:59,1975-06-25T20:05,0.240,0.240,0.00,7.0,8.7,18.1
1975-06-26,79.8,66.1,85.7,70.9,1975-06-26T04:59,1975-06-26T20:05,0.210,0.210,0.00,15.0,5.1,11.6
1975-06-27,80.8,65.4,88.1,68.4,1975-06-27T04:59,1975-06-27T20:05,0.180,0.180,0.00,8.0,6.7,13.4
1975-06-28,83.1,65.6,87.7,69.4,1975-06-28T05:00,1975-06-28T20:05,0.000,0.000,0.00,1.0,7.9,18.1
1975-06-29,84.3,64.6,87.5,65.0,1975-06-29T05:00,1975-06-29T20:05,0.000,0.000,0.00,0.0,9.5,21.9
1975-06-30,84.9,64.6,85.8,66.0,1975-06-30T05:01,1975-06-30T20:05,0.000,0.000,0.00,0.0,9.0,21.0
1975-07-01,84.8,62.0,89.3,62.9,1975-07-01T05:01,1975-07-01T20:05,0.000,0.000,0.00,0.0,7.4,12.8
1975-07-02,85.7,63.2,89.1,63.5,1975-07-02T05:02,1975-07-02T20:04,0.000,0.000,0.00,0.0,6.5,15.9
1975-07-03,86.4,65.6,89.5,66.6,1975-07-03T05:02,1975-07-03T20:04,0.040,0.040,0.00,4.0,11.2,25.1
1975-07-04,82.4,64.8,85.4,65.3,1975-07-04T05:03,1975-07-04T20:04,0.020,0.020,0.00,4.0,10.8,23.5
1975-07-05,83.6,60.7,87.0,60.5,1975-07-05T05:03,1975-07-05T20:04,0.000,0.000,0.00,0.0,4.7,11.4
1975-07-06,84.2,64.2,86.5,64.7,1975-07-06T05:04,1975-07-06T20:04,0.010,0.010,0.00,1.0,8.0,22.4
1975-07-07,80.8,65.7,85.7,68.2,1975-07-07T05:05,1975-07-07T20:03,0.230,0.230,0.00,11.0,4.8,12.5
1975-07-08,83.7,63.9,87.5,67.5,1975-07-08T05:05,1975-07-08T20:03,0.040,0.040,0.00,6.0,5.7,14.3
1975-07-09,78.5,65.2,82.7,66.0,1975-07-09T05:06,1975-07-09T20:03,0.120,0.120,0.00,7.0,8.1,18.6
1975-07-10,78.8,60.5,79.3,58.0,1975-07-10T05:07,1975-07-10T20:02,0.040,0.040,0.00,4.0,13.6,31.5
1975-07-11,70.2,54.5,70.2,52.5,1975-07-11T05:07,1975-07-11T20:02,0.050,0.050,0.00,10.0,7.4,15.2
1975-07-12,75.8,54.8,76.1,53.9,1975-07-12T05:08,1975-07-12T20:01,0.010,0.010,0.00,1.0,7.8,19.9
1975-07-13,74.9,57.8,78.4,57.8,1975-07-13T05:09,1975-07-13T20:01,0.910,0.910,0.00,13.0,8.2,23.0
1975-07-14,73.9,55.7,70.9,54.4,1975-07-14T05:09,1975-07-14T20:00,0.000,0.000,0.00,0.0,12.7,27.3
1975-07-15,80.0,56.3,82.7,55.1,1975-07-15T05:10,1975-07-15T20:00,0.000,0.000,0.00,0.0,5.1,11.6
1975-07-16,83.0,63.1,86.7,62.7,1975-07-16T05:11,1975-07-16T19:59,0.000,0.000,0.00,0.0,5.6,12.8
1975-07-17,80.4,64.6,83.9,66.6,1975-07-17T05:12,1975-07-17T19:59,0.080,0.080,0.00,5.0,6.5,14.5
1975-07-18,77.8,61.3,83.5,63.2,1975-07-18T05:13,1975-07-18T19:58,0.330,0.330,0.00,7.0,10.6,25.3
1975-07-19,84.0,67.1,88.2,68.7,1975-07-19T05:13,1975-07-19T19:57,0.110,0.110,0.00,6.0,14.1,34.2
1975-07-20,81.4,68.8,85.0,72.1,1975-07-20T05:14,1975-07-20T19:57,0.180,0.180,0.00,13.0,10.7,20.8
1975-07-21,83.6,65.2,87.9,67.3,1975-07-21T05:15,1975-07-21T19:56,0.000,0.000,0.00,0.0,8.3,20.6
1975-07-22,84.8,61.9,90.3,64.0,1975-07-22T05:16,1975-07-22T19:55,0.000,0.000,0.00,0.0,3.9,11.9
1975-07-23,86.7,67.7,93.5,71.1,1975-07-23T05:17,1975-07-23T19:54,0.000,0.000,0.00,0.0,6.2,13.2
1975-07-24,83.9,71.4,89.0,73.9,1975-07-24T05:18,1975-07-24T19:53,0.560,0.560,0.00,11.0,11.4,34.2
1975-07-25,78.9,61.4,79.3,60.1,1975-07-25T05:19,1975-07-25T19:52,0.000,0.000,0.00,0.0,10.1,19.9
1975-07-26,79.4,58.1,83.2,56.2,1975-07-26T05:20,1975-07-26T19:52,0.000,0.000,0.00,0.0,7.5,15.0
1975-07-27,84.9,60.7,85.5,59.8,1975-07-27T05:21,1975-07-27T19:51,0.010,0.010,0.00,2.0,11.3,25.3
1975-07-28,82.7,61.0,85.0,59.8,1975-07-28T05:21,1975-07-28T19:50,0.000,0.000,0.00,0.0,6.2,14.5
1975-07-29,85.8,61.4,89.0,61.1,1975-07-29T05:22,1975-07-29T19:49,0.000,0.000,0.00,0.0,5.7,11.9
1975-07-30,88.4,64.3,92.3,63.6,1975-07-30T05:23,1975-07-30T19:48,0.000,0.000,0.00,0.0,6.3,14.5
1975-07-31,90.8,67.5,98.3,70.1,1975-07-31T05:24,1975-07-31T19:47,0.000,0.000,0.00,0.0,4.8,13.2
1975-08-01,91.1,69.7,99.1,73.1,1975-08-01T05:25,1975-08-01T19:46,0.000,0.000,0.00,0.0,4.7,10.7
1975-08-02,87.8,72.1,93.6,76.1,1975-08-02T05:26,1975-08-02T19:45,0.000,0.000,0.00,0.0,6.2,15.0
1975-08-03,83.9,71.1,89.6,76.1,1975-08-03T05:27,1975-08-03T19:43,0.170,0.170,0.00,9.0,10.1,27.5
1975-08-04,80.9,69.1,86.8,73.7,1975-08-04T05:28,1975-08-04T19:42,0.570,0.570,0.00,17.0,6.5,13.6
1975-08-05,78.6,67.7,82.3,68.7,1975-08-05T05:29,1975-08-05T19:41,0.010,0.010,0.00,2.0,8.6,17.9
1975-08-06,67.7,60.4,67.2,58.6,1975-08-06T05:30,1975-08-06T19:40,0.130,0.130,0.00,13.0,14.4,31.3
1975-08-07,74.0,55.6,73.2,53.7,1975-08-07T05:31,1975-08-07T19:39,0.000,0.000,0.00,0.0,9.6,22.1
1975-08-08,80.3,53.0,80.8,50.6,1975-08-08T05:32,1975-08-08T19:38,0.000,0.000,0.00,0.0,5.4,13.4
1975-08-09,85.3,56.9,87.3,54.7,1975-08-09T05:33,1975-08-09T19:36,0.000,0.000,0.00,0.0,7.4,17.0
1975-08-10,81.5,67.4,85.7,70.5,1975-08-10T05:34,1975-08-10T19:35,0.130,0.130,0.00,10.0,7.2,19.7
1975-08-11,84.0,66.1,89.1,67.5,1975-08-11T05:35,1975-08-11T19:34,0.210,0.210,0.00,12.0,8.4,22.8
1975-08-12,85.3,65.7,90.4,68.0,1975-08-12T05:36,1975-08-12T19:32,0.050,0.050,0.00,4.0,8.5,19.2
1975-08-13,88.1,70.6,94.6,74.6,1975-08-13T05:37,1975-08-13T19:31,0.090,0.090,0.00,4.0,12.4,33.6
1975-08-14,80.3,68.4,82.5,68.1,1975-08-14T05:38,1975-08-14T19:30,0.160,0.160,0.00,8.0,8.0,17.4
1975-08-15,77.4,62.2,83.3,63.1,1975-08-15T05:39,1975-08-15T19:28,0.590,0.590,0.00,13.0,8.1,22.4
1975-08-16,75.3,67.0,78.9,70.3,1975-08-16T05:40,1975-08-16T19:27,0.040,0.040,0.00,6.0,6.0,14.1
1975-08-17,79.6,64.9,82.9,66.8,1975-08-17T05:41,1975-08-17T19:26,0.030,0.030,0.00,5.0,8.4,17.7
1975-08-18,80.8,61.7,83.6,61.7,1975-08-18T05:42,1975-08-18T19:24,0.000,0.000,0.00,0.0,6.5,14.3
1975-08-19,80.1,63.2,83.5,64.6,1975-08-19T05:43,1975-08-19T19:23,0.010,0.010,0.00,3.0,7.1,14.8
1975-08-20,79.6,61.5,81.1,59.9,1975-08-20T05:44,1975-08-20T19:21,0.000,0.000,0.00,0.0,8.4,16.6
1975-08-21,84.1,64.9,89.3,64.6,1975-08-21T05:44,1975-08-21T19:20,0.000,0.000,0.00,0.0,10.9,25.9
1975-08-22,84.3,70.0,90.3,74.9,1975-08-22T05:45,1975-08-22T19:18,0.400,0.400,0.00,16.0,10.5,23.7
1975-08-23,86.9,68.0,96.2,73.1,1975-08-23T05:46,1975-08-23T19:17,0.000,0.000,0.00,0.0,9.4,19.9
1975-08-24,85.7,72.7,91.8,76.2,1975-08-24T05:47,1975-08-24T19:15,0.010,0.010,0.00,2.0,10.1,26.8
1975-08-25,85.5,73.2,87.8,76.3,1975-08-25T05:48,1975-08-25T19:14,0.040,0.040,0.00,7.0,13.3,28.9
1975-08-26,78.3,65.6,80.9,69.0,1975-08-26T05:49,1975-08-26T19:12,0.280,0.280,0.00,10.0,11.1,23.9
1975-08-27,81.2,60.2,84.6,61.3,1975-08-27T05:50,1975-08-27T19:11,0.000,0.000,0.00,0.0,6.0,13.4
1975-08-28,82.6,61.4,84.8,61.1,1975-08-28T05:51,1975-08-28T19:09,0.000,0.000,0.00,0.0,7.0,17.0
1975-08-29,77.3,68.2,83.5,69.9,1975-08-29T05:52,1975-08-29T19:08,0.520,0.520,0.00,11.0,9.4,19.7
1975-08-30,74.7,67.0,79.6,71.5,1975-08-30T05:53,1975-08-30T19:06,1.120,1.120,0.00,23.0,7.3,18.6
